textbox14,textbox79,textbox83,textbox81,textbox48
"Quarter 4 (10/01/2018-12/31/2018), Quarter 3 (07/01/2018-09/30/2018), Quarter 2 (04/01/2018-06/30/2018), Quarter 1 (01/01/2018-03/31/2018)",All,All,All,8/1/2023 9:23:16 AM

textbox7,POLICY_TYPE_NM,PIF_TOT,CAN_TOT,NONR_TOT,CHURR_TOT,NRHURR_TOT,NEW_TOT,textbox1,textbox3,PREM_TOT,textbox4,textbox5,textbox6,PEXW_TOT,textbox9,textbox10,CLAIMS_OPENED_TOT,CLAIMS_CLOSED_TOT,CLAIMS_PENDING_TOT,CLAIMS_ADR_TOT,CLAIMS_MED_TOT,CLAIMS_ARB_TOT,CLAIMS_APP_TOT,CLAIMS_SINK_TOT,CLAIMS_SETTL_TOT,CLAIMS_OTH_TOT,textbox63,textbox64,textbox65,textbox66,textbox67,textbox68,textbox69,textbox70,textbox71,textbox72,textbox73,textbox74,textbox75,textbox76,textbox77,CLAIMS_OPENED_TOT1,CLAIMS_CLOSED_TOT1,CLAIMS_PENDING_TOT1,CLAIMS_ADR_TOT1,CLAIMS_MED_TOT1,CLAIMS_ARB_TOT1,CLAIMS_APP_TOT1,CLAIMS_SINK_TOT1,CLAIMS_SETTL_TOT1,CLAIMS_OTH_TOT1
Period Ending  9/30/2018,Personal Residential - Mobile Homeowners,"261,309","7,101","2,284",12,0,"10,783","12,818","23,429,574,715","274,303,758","248,491","925,698,920","269,864,999","4,438,759",11,11,,,,,,,,,,,"6,090,294","302,589","79,987",12,49,"408,637","286,069","1,983,374,983,789","9,953,443,813","5,804,225","138,460,404,596","9,597,427,413","356,016,400",712,770,,,,,,,,,,
Period Ending  9/30/2018,Personal Residential - Mobile Homeowners - WIND ONLY,"3,047",115,8,0,0,61,0,"130,621,260","3,239,112","3,047",0,"3,239,112",0,0,0,,,,,,,,,,,"6,090,294","302,589","79,987",12,49,"408,637","286,069","1,983,374,983,789","9,953,443,813","5,804,225","138,460,404,596","9,597,427,413","356,016,400",712,770,,,,,,,,,,
Period Ending  9/30/2018,Personal Residential - Tenants,"715,832","114,974","8,814",0,0,"143,527","8,975","16,799,218,355","148,637,774","706,857","608,255,161","146,159,848","2,477,926",69,69,,,,,,,,,,,"6,090,294","302,589","79,987",12,49,"408,637","286,069","1,983,374,983,789","9,953,443,813","5,804,225","138,460,404,596","9,597,427,413","356,016,400",712,770,,,,,,,,,,
Period Ending  9/30/2018,Personal Residential - Tenants - WIND ONLY,"2,859",133,107,0,0,91,0,"630,003,280","4,851,258","2,859",0,"4,851,258",0,1,1,,,,,,,,,,,"6,090,294","302,589","79,987",12,49,"408,637","286,069","1,983,374,983,789","9,953,443,813","5,804,225","138,460,404,596","9,597,427,413","356,016,400",712,770,,,,,,,,,,
Period Ending  12/31/2018,Commercial Residential - (Apartment Buildings) - WIND ONLY,"1,179",70,19,0,0,10,0,"992,544,635","8,352,545","1,179",0,"8,352,545",0,9,9,,,,,,,,,,,"6,092,005","265,819","63,283",11,79,"327,525","282,691","1,999,226,788,275","9,995,033,881","5,809,314","138,636,773,236","9,639,087,882","355,945,999","11,616","11,650",,,,,,,,,,
Period Ending  12/31/2018,Commercial Residential - (Condo Associations Only) - WIND ONLY,"1,770",101,18,0,0,29,0,"5,391,668,465","26,935,875","1,770",0,"26,935,875",0,14,16,,,,,,,,,,,"6,092,005","265,819","63,283",11,79,"327,525","282,691","1,999,226,788,275","9,995,033,881","5,809,314","138,636,773,236","9,639,087,882","355,945,999","11,616","11,650",,,,,,,,,,
Period Ending  12/31/2018,Commercial Residential - (Homeowners Association) - WIND ONLY,117,6,7,0,0,24,0,"411,298,323","1,790,102",117,0,"1,790,102",0,0,3,,,,,,,,,,,"6,092,005","265,819","63,283",11,79,"327,525","282,691","1,999,226,788,275","9,995,033,881","5,809,314","138,636,773,236","9,639,087,882","355,945,999","11,616","11,650",,,,,,,,,,
Period Ending  12/31/2018,Commercial Residential - Allied Lines (Condo Associations Only),715,0,23,0,0,10,0,"6,790,992,945","179,280,540",715,0,"179,280,540",0,0,0,,,,,,,,,,,"6,092,005","265,819","63,283",11,79,"327,525","282,691","1,999,226,788,275","9,995,033,881","5,809,314","138,636,773,236","9,639,087,882","355,945,999","11,616","11,650",,,,,,,,,,
Period Ending  12/31/2018,Commercial Residential - Allied Lines (Excl Condo Associations),372,42,9,0,0,8,3,"786,186,001","4,164,705",369,"693,215","4,163,983",722,4,1,,,,,,,,,,,"6,092,005","265,819","63,283",11,79,"327,525","282,691","1,999,226,788,275","9,995,033,881","5,809,314","138,636,773,236","9,639,087,882","355,945,999","11,616","11,650",,,,,,,,,,
Period Ending  12/31/2018,Commercial Residential - CMP (Condo Associations Only),"2,017",46,72,0,0,128,614,"20,121,978,350","79,205,750","1,403","2,339,311,984","75,857,347","3,348,403",5,0,,,,,,,,,,,"6,092,005","265,819","63,283",11,79,"327,525","282,691","1,999,226,788,275","9,995,033,881","5,809,314","138,636,773,236","9,639,087,882","355,945,999","11,616","11,650",,,,,,,,,,
Period Ending  12/31/2018,Commercial Residential - CMP (Excl Condo Associations),"11,164",301,126,0,0,599,885,"3,961,030,615","34,415,946","10,279","598,671,656","32,348,315","2,067,631",8,5,,,,,,,,,,,"6,092,005","265,819","63,283",11,79,"327,525","282,691","1,999,226,788,275","9,995,033,881","5,809,314","138,636,773,236","9,639,087,882","355,945,999","11,616","11,650",,,,,,,,,,
Period Ending  12/31/2018,Commercial Residential - Dwelling/Fire (Condo Associations Only),"5,313",351,31,0,0,152,22,"49,844,032,231","152,751,159","5,291","74,454,958","152,635,317","115,842",0,0,,,,,,,,,,,"6,092,005","265,819","63,283",11,79,"327,525","282,691","1,999,226,788,275","9,995,033,881","5,809,314","138,636,773,236","9,639,087,882","355,945,999","11,616","11,650",,,,,,,,,,
Period Ending  12/31/2018,Commercial Residential - Dwelling/Fire (Excl Condo Associations),"1,052",53,18,0,0,38,36,"10,222,173,340","26,474,370","1,016","49,237,531","26,275,789","198,581",0,0,,,,,,,,,,,"6,092,005","265,819","63,283",11,79,"327,525","282,691","1,999,226,788,275","9,995,033,881","5,809,314","138,636,773,236","9,639,087,882","355,945,999","11,616","11,650",,,,,,,,,,
Period Ending  12/31/2018,Personal Residential - Allied Lines,"59,567","2,446","1,532",0,0,"3,042","11,830","8,188,345,813","96,670,674","47,737","6,425,066,675","72,546,980","24,123,694",0,0,,,,,,,,,,,"6,092,005","265,819","63,283",11,79,"327,525","282,691","1,999,226,788,275","9,995,033,881","5,809,314","138,636,773,236","9,639,087,882","355,945,999","11,616","11,650",,,,,,,,,,
Period Ending  12/31/2018,Personal Residential - Allied Lines - WIND ONLY DWELLINGS,"11,660",480,50,0,0,445,0,"4,159,400,594","30,801,378","11,660",0,"30,801,378",0,111,119,,,,,,,,,,,"6,092,005","265,819","63,283",11,79,"327,525","282,691","1,999,226,788,275","9,995,033,881","5,809,314","138,636,773,236","9,639,087,882","355,945,999","11,616","11,650",,,,,,,,,,
Period Ending  12/31/2018,Personal Residential - Condominium Unit Owners,"825,224","25,871","10,601",0,17,"36,760","87,771","92,100,634,361","821,704,631","737,453","18,571,058,197","747,277,267","74,427,365","2,630","2,613",,,,,,,,,,,"6,092,005","265,819","63,283",11,79,"327,525","282,691","1,999,226,788,275","9,995,033,881","5,809,314","138,636,773,236","9,639,087,882","355,945,999","11,616","11,650",,,,,,,,,,
Period Ending  12/31/2018,Personal Residential - Condominium Unit Owners - WIND ONLY,"31,585","1,043",477,0,0,487,0,"4,768,257,642","32,811,294","31,585",0,"32,811,294",0,"1,306",218,,,,,,,,,,,"6,092,005","265,819","63,283",11,79,"327,525","282,691","1,999,226,788,275","9,995,033,881","5,809,314","138,636,773,236","9,639,087,882","355,945,999","11,616","11,650",,,,,,,,,,
Period Ending  12/31/2018,Personal Residential - Dwelling/Fire,"704,820","30,160","7,392",0,4,"35,654","40,325","156,556,811,770","902,105,775","664,495","11,102,174,746","869,186,473","32,919,302","3,296","3,272",,,,,,,,,,,"6,092,005","265,819","63,283",11,79,"327,525","282,691","1,999,226,788,275","9,995,033,881","5,809,314","138,636,773,236","9,639,087,882","355,945,999","11,616","11,650",,,,,,,,,,
Period Ending  12/31/2018,Personal Residential - Dwelling/Fire - Mobile Homeowners,"70,597","1,964",638,0,0,"1,464","6,013","3,422,069,057","42,140,522","64,584","273,654,891","40,784,735","1,355,787",0,0,,,,,,,,,,,"6,092,005","265,819","63,283",11,79,"327,525","282,691","1,999,226,788,275","9,995,033,881","5,809,314","138,636,773,236","9,639,087,882","355,945,999","11,616","11,650",,,,,,,,,,
Period Ending  12/31/2018,Personal Residential - Dwelling/Fire - Mobile Homeowners - WIND ONLY,305,14,0,0,0,7,0,"10,350,630","318,593",305,0,"318,593",0,0,0,,,,,,,,,,,"6,092,005","265,819","63,283",11,79,"327,525","282,691","1,999,226,788,275","9,995,033,881","5,809,314","138,636,773,236","9,639,087,882","355,945,999","11,616","11,650",,,,,,,,,,
Period Ending  12/31/2018,Personal Residential - Farmowners,"2,540",45,24,0,0,80,11,"1,459,075,348","10,874,175","2,529","8,044,067","10,822,809","51,366",55,54,,,,,,,,,,,"6,092,005","265,819","63,283",11,79,"327,525","282,691","1,999,226,788,275","9,995,033,881","5,809,314","138,636,773,236","9,639,087,882","355,945,999","11,616","11,650",,,,,,,,,,
Period Ending  12/31/2018,Personal Residential - Homeowners (Excl Tenant and Condo) - Owner Occupied,"3,289,331","100,398","34,156",0,58,"136,683","113,541","1,550,216,801,577","6,868,667,824","3,175,790","97,665,653,466","6,658,233,111","210,434,712",829,851,,,,,,,,,,,"6,092,005","265,819","63,283",11,79,"327,525","282,691","1,999,226,788,275","9,995,033,881","5,809,314","138,636,773,236","9,639,087,882","355,945,999","11,616","11,650",,,,,,,,,,
Period Ending  12/31/2018,Personal Residential - Homeowners (Excl Tenant and Condo) - Owner Occupied - WIND ONLY,"85,141","2,374",503,0,0,870,0,"38,604,543,513","242,925,862","85,141",0,"242,925,862",0,"3,182","3,217",,,,,,,,,,,"6,092,005","265,819","63,283",11,79,"327,525","282,691","1,999,226,788,275","9,995,033,881","5,809,314","138,636,773,236","9,639,087,882","355,945,999","11,616","11,650",,,,,,,,,,
Period Ending  12/31/2018,Personal Residential - Mobile Homeowners,"260,798","7,140","2,298",11,0,"8,958","12,750","23,573,971,627","275,728,480","248,048","924,692,334","271,274,312","4,454,168",14,14,,,,,,,,,,,"6,092,005","265,819","63,283",11,79,"327,525","282,691","1,999,226,788,275","9,995,033,881","5,809,314","138,636,773,236","9,639,087,882","355,945,999","11,616","11,650",,,,,,,,,,
Period Ending  12/31/2018,Personal Residential - Mobile Homeowners - WIND ONLY,"2,973",104,1,0,0,31,0,"128,201,840","3,232,775","2,973",0,"3,232,775",0,0,0,,,,,,,,,,,"6,092,005","265,819","63,283",11,79,"327,525","282,691","1,999,226,788,275","9,995,033,881","5,809,314","138,636,773,236","9,639,087,882","355,945,999","11,616","11,650",,,,,,,,,,
Period Ending  12/31/2018,Personal Residential - Tenants,"720,179","92,475","5,243",0,0,"102,035","8,890","16,826,917,913","148,757,001","711,289","604,059,516","146,308,575","2,448,426",146,147,,,,,,,,,,,"6,092,005","265,819","63,283",11,79,"327,525","282,691","1,999,226,788,275","9,995,033,881","5,809,314","138,636,773,236","9,639,087,882","355,945,999","11,616","11,650",,,,,,,,,,
Period Ending  12/31/2018,Personal Residential - Tenants - WIND ONLY,"3,586",335,45,0,0,11,0,"689,501,686","4,923,905","3,586",0,"4,923,905",0,7,"1,111",,,,,,,,,,,"6,092,005","265,819","63,283",11,79,"327,525","282,691","1,999,226,788,275","9,995,033,881","5,809,314","138,636,773,236","9,639,087,882","355,945,999","11,616","11,650",,,,,,,,,,

